anime_id,name,genre,type,rating,sentiment,emotion
30355,Wakaba*Girl,"Comedy, School, Slice of Life",TV,7.01,Positive,neutral
11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,7.01,Positive,neutral
9547,Alps no Shoujo Heidi (1979),"Drama, Historical, Slice of Life",Movie,7.0,Positive,neutral
3631,Aoi Blink,"Adventure, Fantasy",TV,7.0,Positive,neutral
750,Binchou-tan,"Comedy, Slice of Life",TV,7.0,Positive,neutral
6246,Black Jack: Sora kara Kita Kodomo,Drama,OVA,7.0,Positive,neutral
25437,Brothers Conflict OVA,"Harem, Romance, Shoujo",OVA,7.0,Positive,sadness
2684,Buzzer Beater 2nd Season,"Action, Sci-Fi, Shounen, Sports",TV,7.0,Positive,neutral
2121,Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,"Action, Shounen, Sports",Movie,7.0,Positive,neutral
32483,Cheer Danshi!!,"School, Sports",TV,7.0,Positive,trust
514,Cossette no Shouzou,"Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,7.0,Positive,sadness
22699,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Slice of Life, Super Power",Special,7.0,Positive,neutral
124,Fushigi Yuugi: Eikouden,"Adventure, Drama, Fantasy, Romance, Shoujo",OVA,7.0,Positive,neutral
9154,Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue,"Mystery, Shounen",Movie,7.0,Positive,sadness
2215,Kishin Taisen Gigantic Formula,"Mecha, Sci-Fi",TV,7.0,Positive,neutral
5091,Manga Sarutobi Sasuke,"Adventure, Comedy, Historical, Supernatural",TV,7.0,Positive,neutral
3462,Minky Momo in Yume ni Kakeru Hashi,"Drama, Shoujo, Slice of Life",OVA,7.0,Positive,neutral
1917,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,"Mecha, Military, Sci-Fi, Space",OVA,7.0,Positive,neutral
33546,Monster Strike: Mermaid Rhapsody,"Action, Fantasy, Game",ONA,7.0,Positive,neutral
1792,Overman King Gainer,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,7.0,Positive,neutral
13377,Recorder to Randoseru Re♪,"Comedy, School, Seinen, Slice of Life",TV,7.0,Positive,neutral
19365,Samurai Flamenco,"Action, Comedy, Parody",TV,7.0,Positive,neutral
30806,Schwarzesmarken,"Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,7.0,Positive,neutral
884,Shin Angyo Onshi,"Action, Fantasy",Movie,7.0,Positive,neutral
19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",TV,7.0,Positive,trust
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,"Action, Drama, Historical, Supernatural",Special,7.0,Positive,neutral
21851,Tesagure! Bukatsumono Encore,"Parody, School, Slice of Life",TV,7.0,Positive,neutral
5830,Tsurupika Hagemaru-kun,"Comedy, Kids",TV,7.0,Positive,neutral
3501,Wellber no Monogatari: Sisters of Wellber Zwei,"Adventure, Fantasy, Historical, Romance",TV,7.0,Positive,neutral
6479,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,"Romance, Shoujo Ai, Slice of Life",Special,6.99,Neutral,neutral
2274,CLAMP in Wonderland,Music,Music,6.99,Neutral,neutral
1841,Dai Mahou Touge Omake,Comedy,Special,6.99,Neutral,neutral
292,Dear Boys,"Drama, Shounen, Sports",TV,6.99,Neutral,trust
896,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,6.99,Neutral,neutral
118,El Hazard 2: The Magnificent World,"Adventure, Comedy, Fantasy",OVA,6.99,Neutral,trust
2973,Fire Tripper,"Fantasy, Sci-Fi",OVA,6.99,Neutral,sadness
603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",TV,6.99,Neutral,neutral
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",Movie,6.99,Neutral,neutral
2569,Jungle Book Shounen Mowgli,"Adventure, Drama",TV,6.99,Neutral,neutral
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",TV,6.99,Neutral,neutral
2772,Juushin Enbu: Hero Tales,"Action, Fantasy, Shounen",TV,6.99,Neutral,trust
1768,Kikaider 01 The Animation,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,6.99,Neutral,neutral
5967,Kinnikuman II Sei: Ultimate Muscle,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,6.99,Neutral,neutral
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen,"Comedy, Police",Movie,6.99,Neutral,neutral
5891,Kousoku Denjin Albegus,Mecha,TV,6.99,Neutral,neutral
20889,Kuro no Sumika: Chronus,Psychological,Movie,6.99,Neutral,sadness
6794,Kurokami: Tora to Tsubasa,"Action, Martial Arts, Super Power",Special,6.99,Neutral,neutral
13247,Lupin III: Lupin Ikka Seizoroi,"Adventure, Comedy, Shounen",Special,6.99,Neutral,neutral
32153,Mahou Shoujo Madoka★Magica: Concept Movie,"Drama, Magic, Psychological, Thriller",Movie,6.99,Neutral,neutral
2707,Majime ni Fumajime Kaiketsu Zorori,"Adventure, Kids",TV,6.99,Neutral,neutral
1509,Mamotte! Lollipop,"Adventure, Comedy, Magic, Romance, Shoujo",TV,6.99,Neutral,neutral
1935,Megazone 23,"Action, Mecha, Music, Mystery, Romance, Sci-Fi",OVA,6.99,Neutral,neutral
936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Movie,6.99,Neutral,neutral
800,NieA Under 7,"Comedy, Sci-Fi, Slice of Life",TV,6.99,Neutral,neutral
4054,Norimono Oukoku BuBu ChaCha,"Comedy, Slice of Life",TV,6.99,Neutral,neutral
9884,Osomatsu-kun,Comedy,TV,6.99,Neutral,neutral
31756,Owari no Seraph: The Beginning of the End,"Action, Drama, Shounen, Supernatural, Vampire",Special,6.99,Neutral,neutral
2363,Pokemon Housoukyoku,"Adventure, Comedy, Fantasy, Kids",TV,6.99,Neutral,neutral
6973,Senkou no Night Raid,"Action, Historical, Military, Super Power",TV,6.99,Neutral,sadness
8800,Senkou no Night Raid Specials,"Action, Historical, Military, Super Power",Special,6.99,Neutral,neutral
1703,Tokyo Tribe 2,"Action, Drama",TV,6.99,Neutral,neutral
2492,Touch 2: Sayonara no Okurimono,"Drama, Romance, Sports",Movie,6.99,Neutral,neutral
3317,Uchuusen Sagittarius,"Adventure, Sci-Fi",TV,6.99,Neutral,neutral
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,"Comedy, Romance, Sci-Fi",OVA,6.99,Neutral,neutral
1923,Urusei Yatsura Movie 4: Lum The Forever,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,6.99,Neutral,neutral
2087,VS Knight Lamune &amp; 40 Fire,"Comedy, Fantasy, Mecha, Shounen",TV,6.99,Neutral,neutral
3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,6.99,Neutral,sadness
2554,Ai Shoujo Pollyanna Story,"Drama, Historical, Slice of Life",TV,6.98,Neutral,neutral
28391,Ao no Kanata no Four Rhythm,"Drama, School, Sci-Fi, Sports",TV,6.98,Neutral,sadness
812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Magic, Sci-Fi",TV,6.98,Neutral,neutral
2090,Choujikuu Seiki Orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,6.98,Neutral,neutral
10259,Da Yu Hai Tang,"Adventure, Supernatural",Movie,6.98,Neutral,neutral
1837,Dokkoida,"Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,6.98,Neutral,neutral
2646,Dorami &amp; Doraemons: Robot School&#039;s Seven Mysteries,Fantasy,Movie,6.98,Neutral,neutral
1930,Futari wa Precure: Max Heart Movie 1,"Comedy, Fantasy, Magic, Shoujo",Movie,6.98,Neutral,neutral
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,"Comedy, Seinen",TV,6.98,Neutral,neutral
30039,Future Card Buddyfight 100,Game,TV,6.98,Neutral,neutral
10604,Hidan no Aria Special,"Action, Comedy, Mystery, Romance",Special,6.98,Neutral,neutral
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),"Magic, Shoujo",TV,6.98,Neutral,neutral
3349,Kiddy GiRL-AND,"Action, Comedy, Sci-Fi, Super Power",TV,6.98,Neutral,neutral
28423,Kyoukai no Rinne (TV),"Comedy, Romance, School, Shounen, Supernatural",TV,6.98,Neutral,sadness
10893,Kyousou Giga,"Action, Fantasy, Supernatural",ONA,6.98,Neutral,neutral
6209,Macross 7 Plus,"Mecha, Music, Slice of Life",Special,6.98,Neutral,neutral
89,Mobile Suit Victory Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,6.98,Neutral,neutral
5395,Nekketsu Saikyou Go-Saurer,"Action, Mecha, Sci-Fi",TV,6.98,Neutral,neutral
18095,Nourin,"Comedy, Ecchi, Romance, School",TV,6.98,Neutral,neutral
10549,Precure All Stars GoGo Dream Live!,"Action, Fantasy, Magic, Shoujo",Special,6.98,Neutral,neutral
12863,Pretty Rhythm: Dear My Future,"Music, Shoujo, Slice of Life, Sports",TV,6.98,Neutral,joy
9127,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,"Action, Comedy, Shounen, Supernatural",OVA,6.98,Neutral,neutral
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",OVA,6.97,Neutral,neutral
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,"Romance, Shoujo",OVA,6.97,Neutral,neutral
8092,Bakumatsu no Spasibo,Historical,Movie,6.97,Neutral,sadness
25045,Barakamon: Mijikamon,Comedy,ONA,6.97,Neutral,neutral
11241,Brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,6.97,Neutral,trust
1817,DearS: Kin no Tama desu no?,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,6.97,Neutral,sadness
25907,Glass no Hana to Kowasu Sekai,Sci-Fi,Movie,6.97,Neutral,neutral
261,Happy☆Lesson: Advance,"Comedy, Harem, Romance, Slice of Life",TV,6.97,Neutral,neutral
24347,Inazuma Eleven: Chou Jigen Dream Match,"Shounen, Sports, Super Power",Movie,6.97,Neutral,neutral
2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",TV,6.97,Neutral,neutral
1501,Kaleido Star: Good da yo! Goood!!,Comedy,OVA,6.97,Neutral,trust
9675,Kami nomi zo Shiru Sekai: Flag 0,"Comedy, Shounen, Supernatural",OVA,6.97,Neutral,neutral
2243,Karasu Tengu Kabuto,"Action, Adventure, Drama, Historical",TV,6.97,Neutral,neutral
1804,Koko wa Green Wood,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",OVA,6.97,Neutral,neutral
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,6.97,Neutral,neutral
1398,Macross Dynamite 7,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,6.97,Neutral,trust
2223,Maple Town Monogatari,"Fantasy, Slice of Life",TV,6.97,Neutral,neutral
4086,Muka Muka Paradise,"Adventure, Comedy",TV,6.97,Neutral,joy
6890,Ontama!,"Comedy, Magic, Seinen, Slice of Life",ONA,6.97,Neutral,neutral
6031,Osu!! Karate Bu,"Martial Arts, School, Shounen",OVA,6.97,Neutral,neutral
23849,Pokemon XY: Sora no Hahen,"Adventure, Fantasy, Kids",Movie,6.97,Neutral,neutral
6112,Shin Koihime†Musou,"Comedy, Ecchi, Fantasy, Historical",TV,6.97,Neutral,neutral
1727,Shinkyoku Soukai Polyphonica,"Drama, Fantasy, Music, Romance, School",TV,6.97,Neutral,neutral
8017,Soukou Kihei Votoms: Gen-ei Hen,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6.97,Neutral,neutral
21195,Soul Eater: Late Night Show,"Action, Comedy, Fantasy",Special,6.97,Neutral,neutral
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,"Drama, Military, Sci-Fi",Special,6.97,Neutral,neutral
21065,Yakusoku (ONA),"Drama, Music",ONA,6.97,Neutral,neutral
882,Yuu☆Yuu☆Hakusho (Movie),"Action, Adventure, Comedy",Movie,6.97,Neutral,neutral
9875,Anime Tenchou x Touhou Project,"Fantasy, Magic",Special,6.96,Neutral,neutral
2682,Aoki Densetsu Shoot! (Movie),"Action, Shounen, Sports",Movie,6.96,Neutral,sadness
14751,Bishoujo Senshi Sailor Moon Crystal,"Demons, Magic, Romance, Shoujo",ONA,6.96,Neutral,neutral
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,6.96,Neutral,neutral
12549,"Dakara Boku wa, H ga Dekinai.","Comedy, Ecchi, Romance, Supernatural",TV,6.96,Neutral,neutral
1795,Dirty Pair: Bouryaku no 005-bin,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,6.96,Neutral,anger
2520,Dragon Ball Specials,"Comedy, Fantasy, Shounen, Super Power",Special,6.96,Neutral,neutral
266,Gunparade March: Arata Naru Kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,6.96,Neutral,neutral
262,Happy☆Lesson: The Final,"Comedy, Harem, Romance, School",OVA,6.96,Neutral,neutral
1956,Ikkitousen: Dragon Destiny,"Action, Ecchi, Martial Arts, School, Super Power",TV,6.96,Neutral,neutral
4196,Ikkitousen: Great Guardians,"Action, Ecchi, Martial Arts, School, Super Power",TV,6.96,Neutral,joy
17497,Jewelpet Happiness,"Fantasy, Magic, Shoujo",TV,6.96,Neutral,trust
5045,Kamen no Maid Guy OVA,"Action, Comedy, Ecchi",OVA,6.96,Neutral,neutral
20745,Love Live! School Idol Project OVA,"Music, School, Slice of Life",OVA,6.96,Neutral,joy
34447,Masou Gakuen HxH Specials,"Ecchi, Harem",Special,6.96,Neutral,neutral
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,6.96,Neutral,joy
9988,Otome wa Boku ni Koishiteru: Futari no Elder,"Drama, Romance, School",OVA,6.96,Neutral,neutral
10346,Ring ni Kakero 1: Sekai Taikai-hen,Sports,TV,6.96,Neutral,neutral
7845,Seton Doubutsuki,"Adventure, Fantasy",TV,6.96,Neutral,neutral
19285,Shingeki no Kyojin: Ano Hi Kara,"Action, Drama, Fantasy, Shounen, Super Power",Special,6.96,Neutral,neutral
1603,Super Robot Taisen OG: Divine Wars,"Action, Mecha, Sci-Fi",TV,6.96,Neutral,trust
391,Tales of Phantasia The Animation,"Adventure, Fantasy, Shounen",OVA,6.96,Neutral,neutral
20473,Teekyuu 3,"Comedy, School, Shounen, Sports",TV,6.96,Neutral,neutral
2725,Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,"Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space",OVA,6.96,Neutral,neutral
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,Comedy,Special,6.96,Neutral,neutral
2728,TWO-MIX: White Reflection,Music,Music,6.96,Neutral,neutral
743,Umi ga Kikoeru,"Drama, Romance, School, Slice of Life",Special,6.96,Neutral,neutral
33589,ViVid Strike!,,TV,6.96,Neutral,sadness
595,X OVA,"Drama, Fantasy, Mystery, Romance, Supernatural",OVA,6.96,Neutral,neutral
4548,Yozakura Quartet,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,6.96,Neutral,neutral
313,Ace wo Nerae! (1979),"Drama, Romance, School, Shoujo, Sports",Movie,6.95,Neutral,neutral
244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery",TV,6.95,Neutral,neutral
1214,Binbou Shimai Monogatari,"Comedy, Drama, Seinen, Slice of Life",TV,6.95,Neutral,neutral
2259,Dr. Rin ni Kiitemite!,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,6.95,Neutral,neutral
32741,Girls und Panzer der Film: Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,6.94,Neutral,neutral
1859,Grappler Baki,"Action, Shounen, Sports",OVA,6.95,Neutral,neutral
29101,Grisaia no Kajitsu Specials,Ecchi,Special,6.95,Neutral,sadness
7580,Ikkitousen: Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",TV,6.95,Neutral,neutral
22057,"Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.","Comedy, Romance, Seinen, Supernatural",OVA,6.95,Neutral,neutral
1230,Innocent Venus,"Adventure, Drama, Mecha, Military, Sci-Fi",TV,6.95,Neutral,trust
21671,Keroro,"Comedy, Sci-Fi, Shounen",TV,6.96,Neutral,neutral
11079,Kill Me Baby,"Comedy, School, Seinen",TV,6.95,Neutral,anger
1707,Kinnikuman II Sei,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,6.95,Neutral,neutral
670,Lamune,"Drama, Romance, Slice of Life",TV,6.95,Neutral,neutral
630,Mahoutsukai Tai!,"Comedy, Magic, Romance, Sci-Fi",TV,6.95,Neutral,neutral
83,Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,"Drama, Mecha, Military, Romance, Sci-Fi",Movie,6.95,Neutral,neutral
2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,"Action, Adventure",Movie,6.95,Neutral,neutral
7367,Naruto: The Cross Roads,"Action, Adventure, Comedy, Shounen",Special,6.95,Neutral,neutral
9568,Peace Maker Kurogane Special,"Action, Comedy, Drama, Historical, Samurai, Shounen",Special,6.95,Neutral,joy
33569,Re:Petit kara Hajimeru Isekai Seikatsu,"Adventure, Comedy, Fantasy",Special,6.95,Neutral,neutral
5940,Seiken no Blacksmith,"Action, Adventure, Fantasy",TV,6.95,Neutral,sadness
23201,Sengoku Basara: Judge End,"Action, Historical, Martial Arts, Samurai, Super Power",TV,6.95,Neutral,neutral
538,Shin Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen",TV,6.95,Neutral,neutral
1517,Silent Mobius,"Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,6.95,Neutral,neutral
3086,Strait Jacket,"Action, Fantasy, Sci-Fi",OVA,6.95,Neutral,neutral
423,Stratos 4 Advance,"Comedy, Military, Sci-Fi, Shounen",OVA,6.95,Neutral,neutral
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",TV,6.95,Neutral,neutral
4532,Taiyou no Yuusha Fighbird,"Action, Mecha, Sci-Fi",TV,6.95,Neutral,sadness
10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,6.95,Neutral,neutral
9005,To Heart 2 Adnext,"Comedy, Harem, Romance",OVA,6.95,Neutral,neutral
19157,Youkai Watch,"Comedy, Kids, Supernatural",TV,6.95,Neutral,neutral
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,6.94,Neutral,neutral
5311,Astroganger,"Action, Mecha, Sci-Fi",TV,6.94,Neutral,neutral
109,Bakuretsu Tenshi,"Adventure, Comedy, Mecha, Sci-Fi",TV,6.94,Neutral,neutral
29589,Denpa Kyoushi (TV),"Comedy, Romance, School, Shounen",TV,6.94,Neutral,neutral
115,El Hazard: The Alternative World,"Adventure, Comedy, Fantasy",TV,6.94,Neutral,neutral
25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,"Comedy, Ecchi, Fantasy, Magic",Special,6.95,Neutral,neutral
10348,Fireball Charming,Sci-Fi,TV,6.94,Neutral,trust
13281,FlashBack,Music,Music,6.94,Neutral,neutral
3367,Furusato Japan,Historical,Movie,6.94,Neutral,neutral
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.","Comedy, Seinen",Special,6.94,Neutral,neutral
4353,Gakuen Heaven: Hamu Hamu Heaven,"Comedy, Drama, Romance, School, Shounen Ai",Special,6.94,Neutral,joy
2793,Hi no Tori 2772: Ai no CosmoZone,"Adventure, Drama, Fantasy, Sci-Fi",Movie,6.94,Neutral,sadness
1448,Hyakujuu-Ou GoLion,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.94,Neutral,neutral
1654,Kashimashi: Girl Meets Girl OVA,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",OVA,6.94,Neutral,neutral
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,"Fantasy, Romance",Special,6.94,Neutral,neutral
3991,Mahou Shoujo-tai Arusu the Adventure,"Adventure, Comedy, Fantasy, Magic",OVA,6.94,Neutral,neutral
23945,Majimoji Rurumo,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",TV,6.94,Neutral,neutral
1018,Majutsushi Orphen: Revenge,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,6.94,Neutral,sadness
7857,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,"Comedy, Historical",Special,6.94,Neutral,neutral
5249,Mitsume ga Tooru,Adventure,TV,6.94,Neutral,neutral
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,6.94,Neutral,joy
25805,Pokemon the Movie XY: Ring no Choumajin Hoopa,"Adventure, Fantasy, Kids",Movie,6.94,Neutral,neutral
9806,Qin Shiming Yue Zhi: Bai Bu Fei Jian,"Action, Fantasy, Historical, Martial Arts",TV,6.94,Neutral,neutral
14627,Recorder to Randoseru,"Comedy, School, Seinen, Slice of Life",OVA,6.94,Neutral,neutral
2965,Suteki Tantei Labyrinth,"Mystery, Sci-Fi",TV,6.94,Neutral,neutral
544,Venus Senki,"Action, Adventure, Sci-Fi, Space",Movie,6.94,Neutral,neutral
2316,Akakichi no Eleven,Sports,TV,6.93,Neutral,sadness
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,"Adventure, Comedy, Mecha, Sci-Fi",Movie,6.93,Neutral,neutral
6032,Aquarion Movie: Ippatsu Gyakuten-hen,"Drama, Fantasy, Mecha",Movie,6.93,Neutral,neutral
13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",TV,6.93,Neutral,sadness
9618,Asobi ni Iku yo!: Asobi ni Oide,"Comedy, Ecchi, Harem, Romance, Sci-Fi",OVA,6.93,Neutral,neutral
4151,Blade of the Immortal,"Action, Adventure, Historical, Samurai, Supernatural",TV,6.93,Neutral,neutral
1068,Chou Denji Robo Combattler V,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.93,Neutral,neutral
8368,Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,6.93,Neutral,neutral
62,D.C.: Da Capo,"Drama, Harem, Magic, Romance",TV,6.93,Neutral,neutral
17357,Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,"Fantasy, Kids, Magic, Shoujo",Movie,6.93,Neutral,neutral
2645,Dorami &amp; Doraemons: Space Land&#039;s Critical Event,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,6.93,Neutral,neutral
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,6.93,Neutral,neutral
9330,Dragon Crisis!,"Action, Magic, Romance, School, Seinen, Supernatural",TV,6.93,Neutral,anger
6055,F,"Cars, Shounen, Sports",TV,6.93,Neutral,neutral
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,"Fantasy, Kids, Magic, Shoujo",Movie,6.93,Neutral,neutral
4856,Fuuma no Kojirou: Fuuma Hanran-hen,Action,OVA,6.93,Neutral,neutral
1760,Golgo 13,"Action, Adventure, Drama, Military, Seinen",Movie,6.93,Neutral,neutral
6726,Hanasakeru Seishounen Recaps,"Drama, Romance, Shoujo",Special,6.93,Neutral,neutral
4334,Heroman,"Action, Sci-Fi, Shounen",TV,6.93,Neutral,neutral
509,I My Me! Strawberry Eggs,"Comedy, Drama, Romance, School, Slice of Life",TV,6.93,Neutral,neutral
5296,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,"Action, Horror, School, Shounen, Supernatural",Movie,6.93,Neutral,anger
