anime_id,name,genre,type,episodes,rating,members,sentiment
2768,CLAMP in Wonderland 2,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance",Music,1,7.64,13985,Positive
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,"Adventure, Mystery, Police, Shounen",OVA,1,7.64,8974,Positive
1394,Future GPX Cyber Formula Saga,"Drama, Sci-Fi, Shounen, Sports",OVA,8,7.64,1040,Positive
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,"Mecha, Police, Psychological, Sci-Fi",Movie,1,7.64,31747,Positive
11663,Hakuouki OVA,"Action, Drama, Historical, Samurai, Supernatural",OVA,2,7.64,7791,Positive
270,Hellsing,"Action, Horror, Seinen, Supernatural, Vampire",TV,13,7.64,308995,Positive
1356,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",TV,43,7.64,11090,Positive
6553,Junjou Romantica Special,"Comedy, Romance, Shounen Ai",Special,1,7.64,17378,Positive
1567,Kaitou Saint Tail,"Adventure, Magic, Romance, Shoujo",TV,43,7.64,8794,Positive
15437,Kore wa Zombie Desu ka? of the Dead OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,1,7.64,54828,Positive
13655,Little Busters!,"Comedy, Drama, School, Slice of Life, Supernatural",TV,26,7.64,138655,Positive
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",TV,76,7.64,24745,Positive
7651,Ningen Shikkaku: Director&#039;s Cut-ban,"Drama, Historical, Psychological, Seinen",Movie,1,7.64,4292,Positive
1029,Omoide Poroporo,"Drama, Romance, Slice of Life",Movie,1,7.64,39589,Positive
209,R.O.D the TV,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",TV,26,7.64,47053,Positive
15775,Saint☆Oniisan,"Comedy, Seinen, Slice of Life",OVA,2,7.64,33668,Positive
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1,7.63,9669,Positive
16524,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",TV,13,7.64,170754,Positive
10714,Towa no Quon 3: Mugen no Renza,"Action, Super Power, Supernatural",Movie,1,7.64,19053,Positive
32899,Watashi ga Motete Dousunda,"Comedy, Harem, Romance, School, Shoujo",TV,12,7.64,57638,Positive
10216,"Yondemasu yo, Azazel-san. (TV)","Comedy, Demons, Supernatural",TV,13,7.64,42147,Positive
6408,&quot;Bungaku Shoujo&quot; Movie,"Drama, Mystery, Romance, School",Movie,1,7.63,40984,Positive
32828,Amaama to Inazuma,"Comedy, Seinen, Slice of Life",TV,12,7.63,95339,Positive
10067,Angel Beats!: Another Epilogue,"Drama, School, Supernatural",Special,1,7.63,134180,Positive
13115,Hakuouki Reimeiroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12,7.63,29485,Positive
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Martial Arts, Romance",Movie,1,7.63,4614,Positive
821,Initial D Battle Stage,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.63,13633,Positive
5494,Konnichiwa Anne: Before Green Gables,"Drama, Historical, Kids, Slice of Life",TV,39,7.63,2723,Positive
6604,Kuruneko,"Comedy, Slice of Life",TV,50,7.63,2526,Positive
32526,Love Live! Sunshine!!,"Music, School, Slice of Life",TV,13,7.63,45246,Positive
8100,Mardock Scramble: The First Compression,"Action, Psychological, Sci-Fi",Movie,1,7.63,40698,Positive
14527,Medaka Box Abnormal,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,7.63,66972,Positive
2835,Patalliro!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",TV,49,7.63,2409,Positive
2549,Perrine Monogatari,"Drama, Historical, Shoujo, Slice of Life",TV,53,7.63,1744,Positive
814,Prince of Tennis: Atobe&#039;s Gift,"Comedy, Shounen, Sports",Movie,1,7.63,10567,Positive
28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",TV,12,7.63,218747,Positive
15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4,7.63,9163,Positive
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari","Comedy, Drama, Ecchi, Fantasy, Magic, Romance, Shounen, Slice of Life",Movie,1,7.63,4199,Positive
7858,Sora no Otoshimono: Project Pink,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",OVA,1,7.63,61903,Positive
5118,Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody",ONA,25,7.63,70416,Positive
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.63,3461,Positive
691,Yawara!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",TV,124,7.63,6437,Positive
11759,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24,7.62,324284,Positive
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1,7.62,26246,Positive
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,"Drama, Magic, Shoujo",Movie,1,7.62,24968,Positive
2424,Cardcaptor Sakura Specials,Comedy,Special,3,7.62,18604,Positive
6573,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,7.62,222243,Positive
21743,Donten ni Warau,"Action, Historical, Shoujo",TV,12,7.62,57649,Positive
901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.62,65953,Positive
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,7.62,66471,Positive
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy, Fantasy, Magic",TV,12,7.62,30457,Positive
364,Gallery Fake,"Mystery, Seinen",TV,37,7.62,6806,Positive
4060,Grimm Masterpiece Theater,"Adventure, Comedy, Fantasy, Kids, Magic",TV,24,7.62,1938,Positive
23269,Hello!! Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.63,33295,Positive
3165,Hidamari Sketch Specials,"Comedy, School, Slice of Life",Special,2,7.62,13334,Positive
449,InuYasha: Guren no Houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",Movie,1,7.62,50008,Positive
32870,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,"School, Shounen, Sports",Movie,1,7.61,5470,Positive
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1,7.62,44030,Positive
96,Mobile Fighter G Gundam,"Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",TV,49,7.62,36338,Positive
10589,Naruto: Shippuuden Movie 5 - Blood Prison,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power",Movie,1,7.62,75660,Positive
3420,Shigofumi,"Drama, Fantasy, Psychological, Supernatural, Thriller",TV,12,7.62,54000,Positive
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",TV,12,7.62,45613,Positive
31327,Shokugeki no Souma OVA,"Ecchi, School, Shounen",OVA,3,7.62,24456,Positive
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",TV,20,7.62,3735,Positive
8197,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2,7.62,16491,Positive
1072,Sweat Punch,"Action, Fantasy, Historical, Mecha",OVA,5,7.62,26679,Positive
18499,Yozakura Quartet: Tsuki ni Naku,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",OVA,3,7.62,13790,Positive
5075,Yuusha Keisatsu J-Decker,"Action, Adventure, Mecha, Police, Sci-Fi",TV,48,7.62,1116,Positive
1195,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,7.62,346828,Positive
1003,Aa! Megami-sama! (TV) Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3,7.61,19257,Positive
11235,Amagami SS+ Plus,"Comedy, Romance, School, Slice of Life",TV,13,7.61,73813,Positive
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",TV,11,7.61,34938,Positive
4981,Casshern Sins,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,7.61,80307,Positive
2961,Digimon Adventure Movie,"Action, Fantasy, Kids, Sci-Fi",Movie,1,7.61,60753,Positive
1747,Freedom,"Action, Adventure, Sci-Fi",OVA,7,7.61,13918,Positive
2409,Gokudou-kun Manyuuki,"Adventure, Comedy, Fantasy, Magic",TV,26,7.61,8131,Positive
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",TV,50,7.61,18687,Positive
2458,Kimagure Orange☆Road OVA,"Comedy, Drama, Magic, Romance, School",OVA,8,7.61,3542,Positive
22693,Lady Jewelpet,"Fantasy, Magic, Romance, Shoujo",TV,52,7.61,3085,Positive
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,29,7.61,19209,Positive
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",OVA,16,7.61,3952,Positive
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,12,7.61,134988,Positive
33091,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,5,7.61,38303,Positive
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"Action, Fantasy, Magic, Shoujo",Movie,1,7.61,2842,Positive
1608,Salaryman Kintarou,"Comedy, Drama, Seinen",TV,20,7.61,4151,Positive
5277,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power",TV,13,7.61,113911,Positive
18523,Senyuu. 2,"Action, Comedy, Fantasy, Parody, Shounen",TV,13,7.61,30726,Positive
7041,Seto no Hanayome OVA Specials,"Comedy, Parody, School",Special,2,7.61,7011,Positive
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51,7.61,121108,Positive
9930,Snow Halation,Music,Music,1,7.61,8731,Positive
31297,Tokyo Ghoul: &quot;Pinto&quot;,"Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1,7.61,52312,Positive
1919,Urusei Yatsura OVA,"Adventure, Comedy, Sci-Fi",OVA,11,7.61,2470,Positive
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,"Comedy, Romance, School",OVA,1,7.61,80676,Positive
18497,Yozakura Quartet: Hana no Uta,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,13,7.61,58245,Positive
21639,Yu☆Gi☆Oh! Arc-V,"Action, Fantasy, Game, Shounen",TV,Unknown,7.61,17571,Positive
283,Akage no Anne,"Drama, Historical, Slice of Life",TV,50,7.6,9460,Positive
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Shounen, Supernatural",Movie,1,7.6,134739,Positive
18671,Chuunibyou demo Koi ga Shitai! Ren,"Comedy, Drama, Romance, School, Slice of Life",TV,12,7.6,208885,Positive
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,"Comedy, School",Special,1,7.6,72085,Positive
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,1,7.6,2506,Positive
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.6,18847,Positive
32948,Fune wo Amu,"Drama, Slice of Life",TV,11,7.6,28620,Positive
3213,Ganbare Genki,"Action, Comedy, Shounen, Sports",TV,35,7.6,805,Positive
19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,"Mecha, Police, Psychological, Sci-Fi",Movie,1,7.6,19565,Positive
21273,Gochuumon wa Usagi Desu ka?,"Comedy, Slice of Life",TV,12,7.6,82999,Positive
5998,Hottarake no Shima: Haruka to Mahou no Kagami,Fantasy,Movie,1,7.6,6517,Positive
2330,Jibaku-kun,"Adventure, Comedy, Fantasy",TV,26,7.6,6036,Positive
3449,Kamichu! Specials,"Comedy, Drama, Slice of Life, Supernatural",Special,4,7.6,6978,Positive
218,Kidou Senkan Nadesico,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,26,7.6,27976,Positive
1047,On Your Mark,"Drama, Music, Sci-Fi",Music,1,7.6,13661,Positive
22539,"One More Time, One More Chance","Drama, Music, Romance, Slice of Life",Music,1,7.6,5660,Positive
16287,One Piece: Romance Dawn,"Action, Comedy, Fantasy, Shounen, Super Power",OVA,1,7.6,8326,Positive
8476,Otome Youkai Zakuro,"Demons, Historical, Military, Romance, Seinen, Supernatural",TV,13,7.6,61957,Positive
13587,Persona 4 the Animation: No One is Alone,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1,7.6,26501,Positive
10257,Pretty Rhythm: Aurora Dream,"Music, Shoujo, Slice of Life, Sports",TV,51,7.6,9431,Positive
10731,Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,"Action, Comedy, School, Shounen, Sports",Movie,1,7.6,6162,Positive
23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11,7.6,228435,Positive
166,Samurai 7,"Historical, Mecha, Samurai, Sci-Fi",TV,26,7.6,74991,Positive
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1,7.6,6752,Positive
8557,Shinryaku! Ika Musume,"Comedy, Shounen, Slice of Life",TV,12,7.6,95242,Positive
1913,Shonan Junai Gumi!,"Action, Comedy, School",OVA,5,7.6,20261,Positive
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,"Drama, Josei",OVA,2,7.6,3208,Positive
6802,So Ra No Wo To,"Military, Music, Sci-Fi, Slice of Life",TV,12,7.6,84390,Positive
30911,Tales of Zestiria the X,"Action, Adventure, Fantasy",TV,12,7.6,107325,Positive
200,Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen",TV,50,7.6,15077,Positive
3613,Toshokan Sensou,"Action, Comedy, Military, Romance",TV,12,7.6,38882,Positive
3712,Zero no Tsukaima: Princesses no Rondo,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.6,210891,Positive
22419,Acchi Kocchi,Dementia,Movie,1,7.59,3433,Positive
13709,Afro Samurai Movie,"Action, Adventure, Samurai",Movie,1,7.59,21622,Positive
1474,City Hunter: Ai to Shukumei no Magnum,"Action, Comedy, Mystery, Shounen",Movie,1,7.59,3368,Positive
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,"Action, Mecha, Military",Movie,1,7.59,45069,Positive
8687,Doraemon (2005),"Comedy, Kids, Sci-Fi, Shounen",TV,Unknown,7.59,2980,Positive
10765,Hikaru no Go Special,"Comedy, Game, Shounen, Supernatural",OVA,1,7.59,4253,Positive
9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Comedy,Special,3,7.59,12153,Positive
1454,Kemonozume,"Action, Demons, Horror, Romance, Supernatural",TV,13,7.59,33086,Positive
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1,7.59,17967,Positive
2971,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",OVA,5,7.59,14845,Positive
98,Mai-HiME,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai",TV,26,7.59,76492,Positive
20541,Mikakunin de Shinkoukei,"Comedy, Romance, School, Slice of Life",TV,12,7.59,133385,Positive
1095,Mobile Police Patlabor: The Movie,"Drama, Mecha, Military, Police",Movie,1,7.59,14779,Positive
593,Mugen no Ryvius,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",TV,26,7.59,22714,Positive
32566,Noblesse: Pamyeol-ui Sijak,"Action, Adventure, Supernatural",OVA,1,7.59,12418,Positive
2680,One Piece: Straw Hat Theater,"Adventure, Fantasy, Shounen",Special,5,7.59,17153,Positive
32026,Osomatsu-san Special,"Comedy, Parody",Special,1,7.59,5005,Positive
708,Patapata Hikousen no Bouken,"Adventure, Sci-Fi",TV,26,7.59,2629,Positive
10445,Perfect Day,Music,Music,1,7.59,7743,Positive
13391,Rakuen Tsuihou: Expelled from Paradise,"Action, Mecha, Sci-Fi",Movie,1,7.59,46678,Positive
2596,Shinreigari: Ghost Hound,"Mystery, Psychological, Sci-Fi, Supernatural",TV,22,7.59,78469,Positive
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Dementia, Drama, Fantasy, Romance, Shoujo",Movie,1,7.59,22219,Positive
5262,Shugo Chara!! Doki,"Comedy, Magic, School, Shoujo",TV,51,7.59,60384,Positive
1372,Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen",TV,47,7.59,12156,Positive
2337,Tetsujin 28-gou (2004),"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.59,1826,Positive
24627,Yamada-kun to 7-nin no Majo (OVA),"Comedy, Romance, School, Shounen",OVA,2,7.59,33816,Positive
102,Aishiteruze Baby★★,"Comedy, Drama, Romance, Shoujo",TV,26,7.58,63959,Positive
24919,Aoki Hagane no Arpeggio: Ars Nova DC,"Action, Sci-Fi, Seinen",Movie,1,7.58,11943,Positive
1686,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Super Power",Movie,1,7.58,151598,Positive
1681,Brave Story,"Action, Adventure, Fantasy, Kids, Magic, Supernatural",Movie,1,7.58,24523,Positive
2800,Candy Candy,"Drama, Shoujo, Slice of Life",TV,115,7.58,11893,Positive
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance, School, Slice of Life",Special,1,7.58,31808,Positive
22839,Cross Road,"School, Slice of Life",Special,1,7.58,23038,Positive
356,Fate/stay night,"Action, Fantasy, Magic, Romance, Supernatural",TV,24,7.58,374880,Positive
6922,Fate/stay night Movie: Unlimited Blade Works,"Action, Fantasy, Magic, Supernatural",Movie,1,7.58,110983,Positive
4061,Grimm Masterpiece Theater II,"Adventure, Comedy, Fantasy, Kids, Magic",TV,23,7.58,1169,Positive
28607,Hetalia: The World Twinkle,"Comedy, Historical, Parody",ONA,15,7.58,15872,Positive
9834,Level E,"Comedy, Sci-Fi, Shounen",TV,13,7.58,55252,Positive
10075,Naruto x UT,"Action, Comedy, Martial Arts, Shounen, Super Power",OVA,1,7.58,23465,Positive
5854,Shin Chou Kyou Ryo: Condor Hero III,"Action, Adventure, Drama, Historical, Romance",TV,26,7.58,1377,Positive
2257,Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",TV,75,7.58,1825,Positive
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Comedy, Drama, Music",Special,1,7.58,13342,Positive
1459,Uchuu no Kishi Tekkaman Blade,"Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space",TV,49,7.58,8546,Positive
8676,Amagami SS,"Comedy, Romance, School, Slice of Life",TV,25,7.57,157223,Positive
10719,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,12,7.57,325664,Positive
59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26,7.57,266846,Positive
4186,Chrome Shelled Regios,"Action, Adventure, Fantasy, School, Sci-Fi",TV,24,7.57,103615,Positive
17121,Dareka no Manazashi,"Drama, Slice of Life",Movie,1,7.57,28138,Positive
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,"Mystery, Shounen",OVA,1,7.57,7187,Positive
7045,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,"Adventure, Comedy, Fantasy, Historical, Kids, Shounen",Movie,1,7.57,1970,Positive
15613,Hakkenden: Touhou Hakken Ibun,"Action, Fantasy, Shoujo, Supernatural",TV,13,7.57,61017,Positive
6895,Hakuouki,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12,7.57,90612,Positive
379,Heppoko Jikken Animation Excel♥Saga,"Comedy, Parody, Sci-Fi, Shounen",TV,26,7.57,68198,Positive
10209,Kore wa Zombie Desu ka? OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,2,7.57,73826,Positive
12053,Mardock Scramble: The Third Exhaust,"Action, Psychological, Sci-Fi",Movie,1,7.57,20459,Positive
5713,Minami-ke Betsubara,"Comedy, Slice of Life",OVA,1,7.57,21534,Positive
24227,Nisekoi OVA,"Comedy, Harem, Romance, School, Shounen",OVA,3,7.57,65287,Positive
6187,Nodame Cantabile OVA,"Comedy, Josei, Music, Romance, Slice of Life",OVA,1,7.57,17667,Positive
490,Paniponi Dash!,"Comedy, Parody, School",TV,26,7.57,38532,Positive
64,Rozen Maiden,"Action, Comedy, Drama, Magic, Seinen",TV,12,7.57,128688,Positive
5671,Saki,"Game, School, Slice of Life",TV,25,7.57,55970,Positive
5355,Sengoku Basara,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,7.57,93940,Positive
20671,Shashinkan,"Drama, Historical, Slice of Life",Movie,1,7.57,1910,Positive
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",TV,52,7.57,10369,Positive
567,The Big O,"Action, Mecha, Mystery, Psychological, Sci-Fi",TV,26,7.57,45843,Positive
1911,Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!,"Comedy, Mecha, Shounen",Movie,2,7.57,8079,Positive
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",TV,224,7.57,132099,Positive
5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1,7.56,10069,Positive
12187,Carnival Phantasm EX Season,"Comedy, Supernatural",OVA,1,7.56,22955,Positive
31553,Charlotte: Tsuyoi Monotachi,"School, Super Power",Special,1,7.56,39137,Positive
1477,City Hunter: The Secret Service,"Action, Comedy, Mystery, Shounen",Special,1,7.56,2956,Positive
24655,Date A Live Movie: Mayuri Judgment,"Harem, Romance, Sci-Fi",Movie,1,7.56,48673,Positive
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,"Comedy, Mystery, Police, Shounen",OVA,1,7.56,8436,Positive
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,"Adventure, Comedy, Kids",Movie,1,7.56,2262,Positive
18465,Genshiken Nidaime,"Comedy, Parody, Slice of Life",TV,13,7.56,29952,Positive
852,Gokinjo Monogatari,"Comedy, Drama, Romance, Slice of Life",TV,50,7.56,7279,Positive
9865,Hetalia Axis Powers Fan Disc,"Comedy, Historical, Parody",OVA,3,7.56,8070,Positive
6399,Higashi no Eden: Falling Down,Music,Music,1,7.56,9881,Positive
3652,Higurashi no Naku Koro ni Rei,"Comedy, Mystery, Psychological, Supernatural, Thriller",OVA,5,7.56,99463,Positive
22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,"Drama, Mystery, Seinen, Supernatural",Special,1,7.56,14891,Positive
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Comedy,Movie,1,7.56,2048,Positive
1091,Mobile Suit Gundam II: Soldiers of Sorrow,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.56,11325,Positive
